Unnamed: 0,name,artist,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre
10,(I Left My Heart) In San Francisco,Tony Bennett,I Left My Heart In San Francisco,0.47419114877241003,-1.4540275844828452,-2.0830049595786106,0,-1.6499948533987445,1,-0.5856741195423659,1.9863597087917404,-0.48900809179613486,-0.04269874679722493,-1.4511251441443975,0.3223968808553817,1bYItjcPRtxZs6Ir71O5RB,-0.8548634929633719,4,jazz
11,"(I've Had) The Time Of My Life - From ""Dirty Dancing"" Soundtrack",Bill Medley,Dirty Dancing (Original Motion Picture Soundtrack),0.8362656675032477,0.6656370071802535,0.25753003468470176,6,-0.7276892720176253,0,-0.4910807742002122,-0.7729822516114524,-0.4587992649289319,-0.7773494880001708,-0.06400639687537309,-0.36022663568079527,6W7ztLBiRzBN46ZaPAcQ0F,0.5606306930000026,4,disco
12,(Shake Shake Shake) Shake Your Booty,KC & The Sunshine Band,"Dance Grooves 70´s & 80´s - Disco, Soul & Funk",-1.6982559636126184,0.4117188529706119,1.3505717578939638,10,0.1834195955154525,1,-0.5486037544758462,-0.38499692894815624,1.1114632056162854,-0.17743199084023634,1.6766162970660896,-0.22809244509814955,2ShlmCf4hlWpIi5GQiAdRy,-0.6807918465278937,4,disco
13,007 (Shanty Town),Desmond Dekker,007 Shanty Town,0.33841320424834576,1.4053116303126891,0.18228440881160027,9,0.8313108002140399,1,-0.24181452633913117,-0.42723483343716206,0.3937714127571749,-0.4965370425210526,1.2424212321314643,-0.5984241662477677,7LOAChK8Lkj8ZdF1LuhNWP,-1.0694056114209405,4,reggae
14,03' Bonnie & Clyde,JAY-Z,The Blueprint 2: The Gift & The Curse,1.017302926868667,1.0078745193758585,0.29317269957196035,9,0.7098549211844289,0,3.0037598496572007,-0.2009603451032024,-0.48902318690990015,-0.17743199084023634,-0.6749534351462175,-1.0186639414209415,5ljCWsDlSyJ41kwqym2ORw,-0.44458563419855285,4,hiphop
15,"1, 2 Many",Luke Combs,What You See Is What You Get,-2.0603304823434563,-0.20099669305700263,0.8594950416695126,6,0.9677588893113706,1,0.10843650911695181,-0.7750941468359026,-0.48902318690990015,1.7584719893567153,0.7006380095139232,1.04574955756323,6pgN3d6oBrhmrSAKBfWNsf,-0.7369145374392778,4,country
16,10 Freaky Girls (with 21 Savage),Metro Boomin,NOT ALL HEROES WEAR CAPES,-2.0603304823434563,1.289392472956114,-0.9939235324679323,6,-0.19783799975094057,0,2.9526283116344145,0.8791232125442313,-0.48902318690990015,-0.517810712633107,-1.6520844529592729,-1.0748192273817117,43lYaovU2FoeuBMNusVVVW,-0.41217842645276526,4,hiphop
17,100 Shots,Young Dolph,Bulletproof,0.8362656675032477,1.2231529544666422,0.2535697385861175,8,0.6916365393299864,1,2.185655241292627,-0.4875746969928846,-0.48900768746273043,-0.827697173932033,-1.3396945522585202,0.5297421598441555,3TXy6nchgKeYlVwOKNk9lE,0.2580922742564884,4,hiphop
18,100 Years,Five For Fighting,The Battle For Everything,0.1121166300415718,0.3675591739776306,-0.13849957517372705,7,0.27128533300093605,1,-0.6572582727742662,0.7463755127216419,-0.48895006995259943,0.021122263538938178,-0.8747600137002044,0.05861711000920237,0B5KeB25moPkcQUnbDvj3t,0.01834059719389062,4,pop
19,1000hp,Godsmack,1000hp,0.42893183393105494,-0.33899568991006906,1.3703732383868854,2,0.9432779386944647,1,-0.3376861601318546,-0.894749906462807,-0.4890105514910118,-0.9815767210758932,-0.14853994934052125,-0.9316913046190518,2DpLoT8qfJdZhsLGFg413r,-0.19667583092698968,4,metal
20,10:35,Tiësto,10:35,1.9224892236957618,0.6601170473061309,0.748606750909153,8,0.5988366567589231,1,0.2298739119210683,-0.6888081419512193,-0.48901045040766067,0.0353047102803078,0.7505896541524195,0.0410271385211794,6BePGk3eCan4FqaW2X8Qy3,-0.8395314330968139,4,electronic
21,11 Blocks,Wrabel,11 Blocks,0.1573759448829264,-0.12923721469340807,0.42386247082524137,0,0.8755283311732589,1,-0.5268728508161623,-0.8297017233538315,-0.48902318690990015,-0.23416177780571484,-0.8055961980469014,-0.6740191627617692,7nZBRPj89rgeZ5eBLp2J7P,-0.2471186636202135,4,electronic
22,1400 / 999 Freestyle,Trippie Redd,A Love Letter To You 3,1.2888588159167955,1.3721918710679533,-0.12661868687797417,6,0.5354518698903435,0,0.09437533616068583,-0.8710345298895015,-0.48902318690990015,-0.4398072555555741,0.2510732077674523,0.8084245454232438,75lcPkAkUsKWHGBlGM476R,-0.7956459314988775,4,hiphop
23,151 Rum,JID,DiCaprio 2,1.017302926868667,0.9913146397534904,1.0416686622043898,7,0.998692183501725,1,1.0607614047913383,-0.42723483343716206,-0.47942026855474307,1.0989882158830286,0.6276317596576587,0.38933649457368996,22WV03i2lBbwNVCE1g671p,-1.023006268607451,4,hiphop
24,16 Days,Whiskeytown,Strangers Almanac,0.02159800035886237,-0.01331805733683284,0.45950513571249996,0,0.44094401402042693,1,-0.3606953522421083,-0.0953655838806879,-0.48898989679293564,-0.5334114040486135,-0.37140113311227585,0.3045277034707238,3aFMz2anc9vurZw6bPunI6,-0.09944234994804413,4,folk
25,17,MK,17,0.7004877229791835,0.6987567664249895,0.9030582987539398,0,0.3200574594237658,0,-0.12932514268900228,-0.8903734561591106,-0.061103667223951545,-0.7475663498432946,0.63147419386062,0.111736031844064,15DwFznkBJir7AK9PyMyRR,-0.5521472080961156,4,electronic
26,1865 (96º In The Shade),Third World,96 Degrees In The Shade,0.20263525972428148,1.8855481393613605,-0.8355116885245608,7,-1.3662815109780093,1,0.9073667907229807,-0.8001351902115276,-0.4885076618192549,-1.0503615877715358,1.154045245463355,0.45414716333015437,2Jko3yQgktaKnFcmyLv3g7,0.29376036093754543,4,reggae
27,19 Somethin' - Greatest Hits Version,Mark Wills,Greatest Hits,0.5647097784551192,0.019801701907903112,0.8396935611765912,4,0.7066287493977041,1,-0.08202847001792543,-0.49662567652624295,-0.48902318690990015,-0.6908365628778161,1.1963120216959289,-1.0082635217712772,0ElpjZyX8YBiXuYcDC1Ci9,-0.5049771120797442,4,country
28,19 You + Me,Dan + Shay,Where It All Began,0.33841320424834576,-0.46043480714076757,0.26149033078328604,6,0.7130810929711519,1,-0.6291359268617339,0.06755204771976299,-0.48902318690990015,-0.517810712633107,-0.19849159397901803,1.1573621147431834,7ongSdLv28Z27WeCrzZXwB,-0.3041069696671418,3,country
29,1952 Vincent Black Lightning,Richard Thompson,Rumor And Sigh,0.38367251908970035,-0.48803460651138086,-1.5642061706640693,10,-2.023092131792835,1,-0.5383774468712891,0.23348667249800004,-0.4890061712124638,-0.5107194892624222,-0.5404682380425726,0.0629099006699696,1KueOLeUZpaNRK2InckxVT,0.4795237405736628,4,folk
30,1957,Milo Greene,Milo Greene,0.5194504636137646,-1.040030593923646,-0.035531876610535564,1,-0.17278772470108308,1,-0.5946221386963535,1.1053977008781912,-0.4888351718768413,0.021122263538938178,0.3586613654503684,2.485474763563045,08cXy6KUizaAelYXtcew3w,-0.46055801211058184,4,folk
31,1979 - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),1.2888588159167955,1.0520341983688397,0.7248449743176473,3,-0.1913856561774928,1,-0.5869524079929357,-0.845691787196098,1.4753632696011865,-0.8773357375268266,1.772677152140122,0.28100460667920163,5QLHGv0DfpeXLNFo7SFEy1,0.2744678153823329,4,rock
32,1979 It's Dancing Time (Full Length Album Mix),Revanche,Music Man,-1.155144185516361,1.311472312452604,1.1208745841760757,7,0.4310757238492708,0,0.5366631400577833,-0.19492635874763015,-0.4303948432678883,1.1131706626243982,0.9350264958945614,0.20931849271809375,4HeTM95uOsZgfZkj0WKJ3P,3.2785910721595193,4,disco
33,2 In A Million,Steve Aoki,Neon Future IV,-0.8383289816268781,0.2902797357399134,1.0416686622043898,8,0.8387120178424075,0,-0.0641324317099504,-0.867233118485491,-0.48901698713103225,0.48914300600413535,-0.5942623168840306,-0.7983355882386273,65ev2pHcMjl695wjiUY21r,-0.09332375529132025,4,electronic
34,2 Minutes to Midnight - 2015 Remaster,Iron Maiden,Powerslave (2015 Remaster),0.7457470378205385,-0.7198729212245323,1.449579160358571,9,0.7371824939660914,0,-0.3606953522421083,-0.8721206474335046,-0.48809658952475343,0.17003795432331922,0.3548189312474071,-0.858364856015212,2SrVGpjv0mqCR6j9EZPSm2,1.429257694906305,4,metal
35,2 Of Amerikaz Most Wanted,2Pac,All Eyez On Me,-2.0603304823434563,1.5433106271657557,1.1881996178520084,8,0.7751374561628444,1,0.7667550611603198,-0.8185388485960229,-0.48891671244673424,-0.860316801437183,1.3538518240173416,-0.683372560299051,5Ddu4AaN1VaZ1MTg1neCl7,0.04126161167343956,4,hiphop
36,2 On (feat. ScHoolboy Q),Tinashe,Aquarius,1.1078215565513763,0.9140352015157732,-0.035531876610535564,9,0.26160681764076527,1,0.35770275697803283,-0.4423197993260927,-0.48902318690990015,-0.4539897022969437,-0.27534027803824385,-0.6217378586168131,3jVtllWS5CFFWLQng8sKsr,-0.19035565466335821,4,R&B
37,2 Phones,Kevin Gates,Islah (Deluxe),0.8815249823446029,1.7585890622565394,0.3050535878677132,7,0.6872717186773591,0,3.5662067679078446,-0.4212008470815898,-0.48902318690990015,0.0991257206164711,0.19727912892599464,0.10786205002824983,0wdKiSBUT7aZkXUIdJWcwC,-0.03620501408698133,4,hiphop
38,"2 Pieces, Op. posth., B. 188: No. 1. Lullaby in G Major",Antonín Dvořák,"Dvorak: Suite in A Major, Op. 98 / Scottish Dances, Op. 41",0.20263525972428148,-1.3546683067486374,-2.34517656130489,7,-3.827281259815531,1,-0.5370991584207194,2.1040224427253995,2.560324571482096,-0.7007642755967749,-1.7097209660036923,-1.857991767443669,0BHfePcMkm1adhUeO3PLrI,-0.6082224680411683,4,orchestral
39,2 Sugar (feat. Ayra Starr),Wizkid,"More Love, Less Ego",1.1530808713927314,1.86346829986487,0.15456233612151027,6,0.9539053281095552,0,0.7028406386318374,-0.7446225157402627,-0.48902318690990015,-0.8028778921346361,1.0041903115478648,-0.4814368955575859,1DA2ADZs6O28y2rmdmpekw,-0.6539103463596901,4,R&B
40,"20,000 Ft - Remix;2009 Remastered Version",Saxon,Denim and Leather (2009 Remastered Version),-1.3361814448817806,-1.6693060195736287,0.8198920806836701,8,-0.43315876537081505,1,0.1787423738982824,-0.8902226065002213,0.4746380936427084,0.4607781125213961,-1.147572842110456,0.5011933569131981,414viHtEKh3ih5P7wPnvFY,0.04854226500527772,4,metal
41,2045,Steve Aoki,Neon Future IV,-1.1098848706750066,0.2074803376280735,1.0258274778100527,4,0.7844364219010488,0,-0.437392659276287,-0.8934900101117637,1.6775299718150207,1.1840828963312464,-0.05632152846945051,0.28582090839616037,1yhpeYO1uzMl4cRMSqq07F,-0.05861614567846989,4,electronic
42,"21 Hungarian Dances, WoO 1 - Orchestral Version: Hungarian Dance No. 11 in D minor (Orchestral Version)",Johannes Brahms,Study: 111 Peças De Música Clássica Para Estudar (Portuguese),-0.7478103519441687,-2.331701204468347,-1.7622209755932834,9,-2.3198999361714505,0,-0.45401040913369245,1.898866906635943,2.6007579119248625,-0.5319931593744766,-1.2474761313874494,2.159013268922245,5AQfHZaxm9AyPaSvDaS2fo,-0.7791280974740394,4,orchestral
43,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",Johannes Brahms,Brahms: 21 Hungarian Dances,0.6099690932964743,-1.2056293901473258,-1.730538606804609,7,-1.3495813276114372,0,-0.5575517736298338,1.8174080908357173,2.7456440485114433,-0.5107194892624222,0.37787353646517485,0.8981194397173268,2oLjhx7w8Hyd3gry9cCXr7,-1.2373112322333637,4,orchestral
44,21 Questions,50 Cent,Get Rich Or Die Tryin',1.1530808713927314,-0.0022781375885875233,0.804050896289333,6,0.9451756868043016,0,3.04210850317429,0.17012981576449127,-0.48780007836150646,-0.878044859863895,1.55750083677429,-1.005680867227401,41bIQPBE1lFN0mmw6Lmssz,-0.22086562375589813,4,hiphop
45,21 Reasons (feat. Ella Henderson),Nathan Dawe,21 Reasons (feat. Ella Henderson),1.4246367604408599,0.2461200567469321,0.7169243821204787,6,0.8330187735128941,1,0.39605141049512227,-0.8450883885605408,-0.48900323979528176,-0.878044859863895,1.061826824592284,0.1791293551444037,1RF02Cf80mTaeNXG2P2boR,-1.041113040004384,4,electronic
46,24 Hours a Day,Barbara Pennington,Northern Soul Keep the Faith,-1.1098848706750066,0.4393186523412252,0.09119759854416165,0,-0.11566550659496865,1,-0.5051419471564783,-0.36086098352586726,-0.4347751218158547,-0.7192014563605554,1.4883370211209868,0.2235579934464934,3hGTJe3xGgJKTR39eg6pIN,-0.6025307520814254,4,disco
47,24 Hours in a Disco,Kiki Gyan,24 Hours in a Disco 1978-82,-1.155144185516361,0.7153166460473575,0.8832568182610183,7,-0.16102168642009004,0,-0.03217522044570922,-0.6924285337645627,-0.35020205138973415,0.43241321903865687,1.0964087324189355,0.21591473202610192,60eXBNIOhqkMjcZKB27ttj,2.330600205839548,4,disco
48,24K Magic,Bruno Mars,24K Magic,0.6552284081378289,1.3335521519490947,0.7882097118949959,1,0.8741999074963728,1,0.00873000997251939,-0.7922910079492834,-0.48902318690990015,-0.15615832072818192,0.49698899675697483,-0.41383416783476906,2gFvRmQiWg9fN9i74Q0aiw,-0.20241497785306414,4,pop
49,2AM,SZA,Ctrl (Deluxe),0.9267842971859575,-0.39971524852541834,-1.3345089969461807,9,-0.9089242165071256,0,4.179785224181275,0.4265742358763122,-0.48902318690990015,-0.24125300117639964,-0.42519521195373394,-1.2166907236095132,3vZGtceCbJVh5aDT4XhE0p,-0.0027306095987418414,4,R&B
50,2nd Circle,Federico Dubbini,The Stranger Boss: Infernum,-2.0603304823434563,-2.4200205624543094,-1.8968710429451492,4,-2.2392456415033486,0,-0.5741695234872392,1.5277767457682492,2.0009966953571547,-0.4965370425210526,-1.7984811960920977,-0.6292764178259661,7KJK36byGWbz2J6RmmaDKo,-1.0623502551791755,3,orchestral
51,3,Britney Spears,The Essential Britney Spears,0.1121166300415718,0.6877168466767442,0.45950513571249996,5,1.3171343163324902,0,-0.4028788711109066,-0.7385885293846904,-0.48902318690990015,0.17003795432331922,0.9926630089389809,0.563107264492071,2d7fRuDlFZfKIoSuf8bhGv,-0.44490579322128815,4,pop
52,"3 Gymnopédies: No. 1, Lent et douloureux",Erik Satie,Labyrinth,0.06685731520021697,-0.5984338039938337,-2.3846607134077753,7,-4.533243556675154,1,-0.26354542999881514,2.1070394359031854,2.715319043179368,-0.6369432652606117,-1.3742764600851718,-1.501969348496609,5xwizYZCXpF45lBvzBPB9R,-0.38245106830468995,3,orchestral
53,3 Kings,Slim Thug,Already Platinum,0.06685731520021697,-0.23411645230173858,0.28525210737479173,1,0.5506338547690449,1,3.387246384828094,-0.6637670985755945,-0.48902318690990015,-0.2767091180298235,-0.4367225145626178,-1.5141497057373232,72nHswSA1ycvthWo5XaUHw,0.5647453293292336,4,hiphop
54,3's Company,DRAM,What Had Happened Was…,-0.29521720353062103,0.6877168466767442,-1.1523353764113036,9,-0.34415437901942725,0,-0.5089768125081873,0.07962002043090752,-0.47655624027338034,-0.4114423620728348,-0.6096320536958758,0.5297770605812355,4aZtYr0cAYmSJgtQUurlXS,0.3886104358583487,4,R&B
55,311 (with Gwen Bunn),Jordan Ward,FORWARD,-0.20469857384791157,-1.1780295907767127,-1.4057943267206978,3,-0.384386638947987,0,-0.44634067843027453,1.9320538315915903,-0.4875574783188499,-0.4114423620728348,-0.947766263556469,-1.182383299060453,2K4R3bKsoJV8Rm9I67ddm7,-1.0883779979534178,4,R&B
56,"4 Impromptus, Op. 90, D.899: No. 4 in A Flat Major: Allegretto",Franz Schubert,Schubert: Impromptus Opp.90 & 142,0.1573759448829264,-1.2884287882591654,-2.309137866807773,8,-3.439950870597658,1,-0.5013070818047693,2.0829034904808967,2.617605137109349,-0.34762135173667164,-1.7804217553381798,0.22387210008020741,4acoaqSa5dno7qMFExRG2w,3.0204006069356706,3,orchestral
57,40 Day Dream - 2019 - Remaster,Edward Sharpe & The Magnetic Zeros,Up From Below (10th Anniversary Edition) [2019 - Remaster],0.33841320424834576,-0.09059749557454945,0.3050535878677132,2,0.7616634445829972,1,-0.3900959866052101,-0.587135471859827,-0.48902318690990015,-0.8347883973027178,0.5469406413954716,-1.2856196793413475,4ek3pPdfvIbPxynmlisI0k,-0.12287324731565345,4,folk
58,40 Days & 40 Nights (Pt. 2),Stephen Marley,"Set up Shop, Vol. 4",-0.6572917222614589,0.4117188529706119,0.7367258626134001,9,0.7563497498754519,0,1.6359912075476788,-0.23716426323663597,-0.48902318690990015,-0.9071188756837028,0.5430982071925103,-1.5312859676433135,1vhfL29bRXSpZcA0rBkiES,-0.7951004753860688,4,reggae
59,42 (feat. J.Lauryn),Cash Cash,Say It Like You Feel It,0.33841320424834576,0.6711569670543762,0.9624627402327041,4,0.8571201745078327,0,-0.542212312222998,-0.7443208164224842,-0.48902318690990015,1.1557180028485072,0.020527155589775293,0.0403989252537498,0jpY96JxnwUtXCTtvOWWZG,-0.8825513195592058,4,electronic
60,432,Joep Beving,Prehension,-0.8383289816268781,-2.591139318552112,-1.964196076621082,0,-3.2236075860761604,0,-0.5153682547610354,2.073852510947538,2.2537050731244475,-0.3405301283659868,-1.7197112949313915,-1.5416165858188182,6gZcRVPO7nK7OWxVRnUtzg,0.12995751871277067,4,orchestral
61,4:44,JAY-Z,4:44,1.0625622417100218,-1.741065497937223,0.9822642207256256,9,0.7445837115944571,1,1.0096298667685524,-0.47550672428174007,-0.4888796485513283,2.1413980513736948,-0.27534027803824385,2.0650604847044747,1gT5TGwbkkkUliNzHRIGi1,0.49138148215646116,4,hiphop
62,4Ever (feat. Fabolous),Lil' Mo,4 Ever (feat. Fabolous),0.47419114877241003,0.588357568942537,0.2100064815016903,6,-0.33770203544597865,1,0.2554396809324612,-0.810694666333779,-0.4888718988277435,1.3613634805983663,1.0041903115478648,-0.6899338988699801,6ubNZ5edKBKH3MQKatUY3S,-0.23841508129843977,4,R&B
63,5-1-5-0,Dierks Bentley,Home,0.7457470378205385,-0.1237172548192854,0.9703833324298727,1,0.7035923524219638,0,-0.5537169082781248,-0.8206507438204731,-0.48823810621630304,0.9571637484693325,0.6929531411080007,-0.06405898082492371,2WKCH4ISejDV9ad7iPp5XU,-0.7133650626558405,4,country
64,50 Citas,Jay Wheeler,Emociones,-0.06892062932384731,1.2010731149701515,-0.6137351070038409,9,-0.1454601519194206,0,-0.3261815640767278,0.8821402057220175,-0.48902318690990015,-0.66105342472094,-0.5366258038396113,-0.7277313971269811,4v4eol181FuxBtChpbw5ow,-1.1389749812872179,4,reggae
65,500 Miles High,Andy Laverne,Stan Getz in Chappaqua,-2.015071167502102,-0.9572311958118063,-0.5978939226095038,0,-0.965666884991272,1,-0.524316273915023,0.84895328076637,1.6573133015936372,-0.3405301283659868,-0.8248083690617078,-1.0873136912561405,0zlrkYCxBbmpuHeS2liAl5,1.6091752079421031,4,jazz
66,54-46 Was My Number,The Maytals,Ska & Reggae Classics,-0.023661314482492465,0.6987567664249895,-0.9860029402707637,0,0.213973340083838,1,1.0351956357799454,-0.2794021677256418,-0.48899009895963785,-0.7858589560449927,0.5200436019747425,1.4056808590631844,36aH0Y3Zy5jCRpVLvbXBL7,-0.6200802096239667,4,reggae
67,54-46 Was My Number,Toots & The Maytals,In The Dark,0.38367251908970035,0.5993974886907822,-0.9662014597778423,0,-0.12970884260776752,1,-0.28399804520792943,-0.35181000399250884,-0.48902318690990015,-0.4468984789262589,0.3625037996533297,1.4525874496979112,1q8gelFgFYUwoWpQV7WNCe,-0.4627635520449823,4,reggae
68,5Gs,Runkus,IN:SIDE,-0.5215137777373947,1.6868295838929448,0.4159418786280728,0,0.7656487156136563,0,1.1502415963312136,1.126516653122694,-0.48902318690990015,0.9217076316159084,0.6084195886428523,-1.00512245543413,6Cby4tZ2EW7ZpXOSLf6cvT,-0.16337929256249234,4,reggae
69,6 Foot 7 Foot,Lil Wayne,Tha Carter IV (Complete Edition),1.1078215565513763,-1.17250963090259,0.5862346108671972,2,0.6565281992979882,1,2.8759310046002358,-0.8927568807695617,-0.48902318690990015,1.013893535434811,0.3970857074799813,-1.3858545962334123,5Qy6a5KzM4XlRxsNcGYhgH,0.06561741288450729,4,hiphop
70,679 (feat. Remy Boyz),Fetty Wap,679 (feat. Remy Boyz),1.1530808713927314,0.22956017712456414,0.4476242474167471,7,0.5978877827040041,1,3.0548913876799864,-0.8871452734588794,-0.48902318690990015,3.190899110235046,0.38555840487109744,2.485719068722601,5NQbUaeTEOGdD6hHcre0dZ,-0.5497282288132247,4,hiphop
71,7 & 7,Turnpike Troubadours,Diamonds & Gasoline,0.5647097784551192,-0.9682711155600515,0.7842494157964116,9,0.6851841957565378,1,-0.6342490806640126,-0.8263830308582668,-0.48902318690990015,1.1557180028485072,1.330797218799574,2.522120537496425,62EcdBCqjB62CxnhgBkkJT,0.5525674287236999,4,folk
72,7 Summers,Morgan Wallen,7 Summers,-2.0603304823434563,0.2681998962434228,0.6773214211346358,0,0.7001764058242563,1,-0.6930503493902163,0.4054552836318093,-0.4888469649344704,-0.39016869196078047,0.3279218918266781,-0.5886519598655328,0Z0kNthq0sS4lvGz9SSlBF,-0.3904787593562443,4,country
73,7 Years,Lukas Graham,7 Years,-2.0603304823434563,1.0409942786205943,-0.5186880006378183,10,0.5806182749044805,1,-0.3530256215386904,-0.028991733969393193,-0.48902318690990015,1.5315528414948019,-0.6250017905077208,0.040643230413306024,2vDT1uU6hZgdp3PbWGr0Xy,-0.06822091636053662,4,pop
74,747 (Strangers in the Night) - 2009 Remastered Version,Saxon,Wheels of Steel (2009 Remastered Version),-0.15943925900655673,-0.5432342052526075,1.31888938910529,0,0.5153357399260641,0,0.34491987247233635,-0.8716077585932809,-0.42803623174206024,4.715512134932278,-0.8017537638439401,0.4394190522826432,1EORu8Coheibl21VjHtbRg,0.6562989520900191,4,metal
75,865,Morgan Wallen,Dangerous: The Double Album,1.0625622417100218,-0.2451563720499839,-0.07909513369496272,8,0.6897387912201486,1,-0.6930503493902163,1.2864172915453587,-0.48902318690990015,-0.5249019360037918,-0.5212560670277662,-1.0757964480199353,0sKEilrw1GrBlG6qsTCrP4,-0.6210288289505905,4,country
76,867-5309 / Jenny (Re-Recorded),Tommy Tutone,"Disco Hits of The '70s, '80s & '90s",-1.3361814448817806,0.06396138090088438,0.37633891764222993,7,-0.24755900022868838,1,-0.2571539877459669,-0.8260813315404882,-0.47541062896083536,-0.7504028391915686,0.37403110226221353,0.6563271332311754,5X6Y9XpGr6bBcoApONUGP8,-0.1784979130805602,4,disco
77,9 to 5,Dolly Parton,9 To 5 And Odd Jobs,1.3341181307581502,-0.1237172548192854,0.7090037899233101,6,0.5762534542518533,1,-0.42588806322116024,0.36020038596501736,-0.4890179979645433,3.233446450459155,1.1924695874929674,-0.4689773324202363,4w3tQBXhn5345eUXDGBWZG,-0.9555712922260773,4,disco
78,900 Miles,Terry Callier,The New Folk Sound Of Terry Callier (Deluxe Edition),0.1573759448829264,-1.4650675042310906,-1.4057943267206978,2,-1.3594496177825934,1,-0.6112398885537589,0.8368853080552255,-0.4888429216004261,-0.47526337240899813,-1.760441097482781,-0.49965508031303785,0zVduthKvT1FEsUGFWT9Xo,0.7686984845533636,4,folk
79,911,R3HAB,911,-1.9245525378193922,0.588357568942537,0.7684082314020745,11,0.12136323232375826,0,-0.3594170637915386,-0.679757162417861,-0.13860090307258793,-0.7475663498432946,-1.4203856705207072,-0.5335436960171446,523v8nuwdcPBsgpluw2ukl,-1.3560190832187569,1,electronic
